s,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,K,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
 1.2601570E+001, 1.0887511E+003, 1.3150768E+003, 1.1203279E+003, 1.1203279E+003, 5.2975615E+002, 1.2241766E+003, 1.3493797E+003, 8.0664715E+002, 8.0664715E+002, 3.6409633E+002, 1.3676707E+003, 1.2015194E+003, 4.7418650E+002, 4.7418650E+002, 3.5373623E+002, 1.2282503E+003, 1.1418107E+003, 6.7233633E+002, 6.7233633E+002, 5.0960561E+002, 6.8798674E+002, 9.3861260E+002, 6.5817112E+002, 6.5817112E+002, 5.3294965E+002, 6.8965653E+002, 7.2180178E+002, 6.8795982E+002, 6.8795982E+002, 5.4947302E+002, 2.2556579E+000, 1.9474914E+000, 6.1904001E-001, 6.1904001E-001, 1.7831831E-001, 1.7831831E-001, 7.4907166E-002, 7.4907166E-002, 6.1436722E-002, 6.1436722E-002, 8.6346932E-003, 8.6346932E-003, 5.9553186E-005, 5.9553186E-005, 5.9553186E-005, 5.9553186E-005, 2.3295040E+000, 1.8217709E+000, 3.1991371E-001, 3.1991371E-001, 1.1466778E-001, 1.1466778E-001, 7.2340218E-002, 7.2340218E-002, 1.4519929E-002, 1.4519929E-002, 1.2091441E-003, 1.2091441E-003, 2.4831957E-005, 2.4831957E-005, 2.4831957E-005, 2.4831957E-005, 2.1426081E+000, 1.9353287E+000, 2.5795122E-001, 2.5795122E-001, 5.0981717E-002, 5.0981717E-002, 1.3371703E-002, 1.3371703E-002, 1.1074528E-003, 1.1074528E-003, 3.0108588E-004, 3.0108588E-004, 4.0720273E-005, 4.0720273E-005, 4.0720273E-005, 4.0720273E-005, 6.7584696E-001, 4.1695698E-001, 1.8359752E-001, 1.8359752E-001, 1.1006195E-001, 1.1006195E-001, 7.5168217E-002, 7.5168217E-002, 2.0911324E-002, 2.0911324E-002, 5.7964223E-003, 5.7964223E-003, 6.2026203E-004, 6.2026203E-004, 6.2026203E-004, 6.2026203E-004, 1.6371878E-001, 1.7100675E-001, 1.6139132E-001, 1.6139132E-001, 1.2230701E-001, 1.2230701E-001, 8.0380012E-002, 8.0380012E-002, 8.0130145E-002, 8.0130145E-002, 4.5173389E-002, 4.5173389E-002, 2.2473639E-003, 2.2473639E-003, 2.2473639E-003, 2.2473639E-003
 1.2621835E+001, 1.1288554E+003, 1.3720393E+003, 1.0799840E+003, 1.0799840E+003, 4.8001599E+002, 1.1256645E+003, 1.4065861E+003, 8.2926063E+002, 8.2926063E+002, 3.8267760E+002, 1.2691005E+003, 1.1468193E+003, 4.5735505E+002, 4.5735505E+002, 3.3850697E+002, 1.4515584E+003, 1.0562320E+003, 6.1446563E+002, 6.1446563E+002, 4.9610680E+002, 7.8936816E+002, 9.9525217E+002, 5.8375822E+002, 5.8375822E+002, 4.6988731E+002, 5.7249974E+002, 7.4408075E+002, 6.5326727E+002, 6.5326727E+002, 5.5340431E+002, 2.1857133E+000, 1.9763009E+000, 7.9850720E-001, 7.9850720E-001, 1.8051226E-001, 1.8051226E-001, 7.2667523E-002, 7.2667523E-002, 5.8390449E-002, 5.8390449E-002, 7.8682343E-003, 7.8682343E-003, 6.8783101E-005, 6.8783101E-005, 6.8783101E-005, 6.8783101E-005, 2.2157141E+000, 1.7451733E+000, 2.8225336E-001, 2.8225336E-001, 9.4615596E-002, 9.4615596E-002, 5.5946871E-002, 5.5946871E-002, 1.3979947E-002, 1.3979947E-002, 1.3813859E-003, 1.3813859E-003, 2.6113658E-005, 2.6113658E-005, 2.6113658E-005, 2.6113658E-005, 2.3077253E+000, 1.6941485E+000, 2.5669790E-001, 2.5669790E-001, 6.1369820E-002, 6.1369820E-002, 1.7956069E-002, 1.7956069E-002, 1.1957365E-003, 1.1957365E-003, 3.0208539E-004, 3.0208539E-004, 3.7331141E-005, 3.7331141E-005, 3.7331141E-005, 3.7331141E-005, 6.9910161E-001, 3.7807682E-001, 1.6319525E-001, 1.6319525E-001, 1.0549387E-001, 1.0549387E-001, 8.2126007E-002, 8.2126007E-002, 3.0344154E-002, 3.0344154E-002, 6.1612520E-003, 6.1612520E-003, 5.6872401E-004, 5.6872401E-004, 5.6872401E-004, 5.6872401E-004, 1.4424555E-001, 1.8620564E-001, 1.5762492E-001, 1.5762492E-001, 1.2415614E-001, 1.2415614E-001, 8.4680973E-002, 8.4680973E-002, 7.0351323E-002, 7.0351323E-002, 5.0796275E-002, 5.0796275E-002, 5.8501341E-003, 5.8501341E-003, 5.8501341E-003, 5.8501341E-003
 1.2640941E+001, 1.2637351E+003, 1.3761317E+003, 1.1478377E+003, 1.1478377E+003, 4.7106350E+002, 1.1539762E+003, 1.4647114E+003, 8.0633198E+002, 8.0633198E+002, 4.1362592E+002, 1.1684334E+003, 1.4183094E+003, 5.8927033E+002, 5.8927033E+002, 3.4108940E+002, 1.4125711E+003, 1.0044447E+003, 5.7531239E+002, 5.7531239E+002, 4.7709878E+002, 1.1072124E+003, 1.1475725E+003, 7.4040620E+002, 7.4040620E+002, 4.3132253E+002, 5.4086935E+002, 8.2072974E+002, 6.0433003E+002, 6.0433003E+002, 4.7935138E+002, 2.3125002E+000, 2.0770467E+000, 1.4162727E+000, 1.4162727E+000, 2.1823626E-001, 2.1823626E-001, 7.3082892E-002, 7.3082892E-002, 5.6026658E-002, 5.6026658E-002, 7.2486991E-003, 7.2486991E-003, 7.8125971E-005, 7.8125971E-005, 7.8125971E-005, 7.8125971E-005, 2.0893768E+000, 1.7802450E+000, 2.9580730E-001, 2.9580730E-001, 9.0048041E-002, 9.0048041E-002, 4.1411051E-002, 4.1411051E-002, 1.2615764E-002, 1.2615764E-002, 1.5923798E-003, 1.5923798E-003, 2.7658452E-005, 2.7658452E-005, 2.7658452E-005, 2.7658452E-005, 2.1477330E+000, 1.1418294E+000, 2.3155196E-001, 2.3155196E-001, 7.3287933E-002, 7.3287933E-002, 2.4133367E-002, 2.4133367E-002, 1.4514291E-003, 1.4514291E-003, 3.0703559E-004, 3.0703559E-004, 3.5355706E-005, 3.5355706E-005, 3.5355706E-005, 3.5355706E-005, 1.3824507E+000, 4.6256818E-001, 1.4177470E-001, 1.4177470E-001, 9.3851787E-002, 9.3851787E-002, 7.8946948E-002, 7.8946948E-002, 3.8202036E-002, 3.8202036E-002, 6.9883604E-003, 6.9883604E-003, 5.3375368E-004, 5.3375368E-004, 5.3375368E-004, 5.3375368E-004, 1.3142351E-001, 2.1582385E-001, 1.4448929E-001, 1.4448929E-001, 9.8118994E-002, 9.8118994E-002, 7.6882654E-002, 7.6882654E-002, 6.0232063E-002, 6.0232063E-002, 3.8735937E-002, 3.8735937E-002, 7.3341996E-003, 7.3341996E-003, 7.3341996E-003, 7.3341996E-003
 1.2660047E+001, 1.3272848E+003, 1.3268323E+003, 1.2925310E+003, 1.2925310E+003, 5.1548258E+002, 1.2953684E+003, 1.4647541E+003, 8.1934664E+002, 8.1934664E+002, 4.7203621E+002, 1.2270957E+003, 1.4302009E+003, 6.7468809E+002, 6.7468809E+002, 3.5394262E+002, 1.3102296E+003, 1.0574110E+003, 5.8188482E+002, 5.8188482E+002, 4.4299220E+002, 1.3151676E+003, 1.1744786E+003, 6.5738570E+002, 6.5738570E+002, 4.4358628E+002, 6.5008914E+002, 1.0342697E+003, 8.0466192E+002, 8.0466192E+002, 4.9099084E+002, 2.2698741E+000, 2.2035077E+000, 1.8427042E+000, 1.8427042E+000, 2.4708561E-001, 2.4708561E-001, 7.5289040E-002, 7.5289040E-002, 5.4038565E-002, 5.4038565E-002, 6.8072722E-003, 6.8072722E-003, 8.7373457E-005, 8.7373457E-005, 8.7373457E-005, 8.7373457E-005, 2.0136240E+000, 1.8244490E+000, 3.5146147E-001, 3.5146147E-001, 1.0575596E-001, 1.0575596E-001, 3.7243754E-002, 3.7243754E-002, 1.3178366E-002, 1.3178366E-002, 2.0154459E-003, 2.0154459E-003, 2.9706534E-005, 2.9706534E-005, 2.9706534E-005, 2.9706534E-005, 2.1765537E+000, 1.1985319E+000, 2.3677241E-001, 2.3677241E-001, 9.1983443E-002, 9.1983443E-002, 3.4406909E-002, 3.4406909E-002, 2.1504990E-003, 2.1504990E-003, 3.1569760E-004, 3.1569760E-004, 3.4190669E-005, 3.4190669E-005, 3.4190669E-005, 3.4190669E-005, 1.8481504E+000, 5.2174496E-001, 1.5261280E-001, 1.5261280E-001, 7.9453924E-002, 7.9453924E-002, 7.2437840E-002, 7.2437840E-002, 3.9970971E-002, 3.9970971E-002, 7.3296152E-003, 7.3296152E-003, 5.1266255E-004, 5.1266255E-004, 5.1266255E-004, 5.1266255E-004, 1.6406695E-001, 2.5610705E-001, 2.0027636E-001, 2.0027636E-001, 1.0789798E-001, 1.0789798E-001, 6.6833814E-002, 6.6833814E-002, 4.6768769E-002, 4.6768769E-002, 2.4652694E-002, 2.4652694E-002, 6.6985178E-003, 6.6985178E-003, 6.6985178E-003, 6.6985178E-003
 1.2680797E+001, 1.3163845E+003, 1.3092489E+003, 1.4614732E+003, 1.4614732E+003, 5.9641404E+002, 1.3426177E+003, 1.4202877E+003, 8.9610266E+002, 8.9610266E+002, 5.0826782E+002, 1.3546555E+003, 1.2667922E+003, 5.5345799E+002, 5.5345799E+002, 3.5206928E+002, 1.3205501E+003, 1.0407961E+003, 5.3598378E+002, 5.3598378E+002, 4.3119424E+002, 1.4077062E+003, 1.1331396E+003, 6.0606808E+002, 6.0606808E+002, 4.6368336E+002, 1.0067951E+003, 1.1704154E+003, 9.2784756E+002, 9.2784756E+002, 5.6074412E+002, 2.2115139E+000, 2.3020082E+000, 1.8887661E+000, 1.8887661E+000, 2.4123145E-001, 2.4123145E-001, 7.6115976E-002, 7.6115976E-002, 5.2213221E-002, 5.2213221E-002, 6.5195834E-003, 6.5195834E-003, 9.6953384E-005, 9.6953384E-005, 9.6953384E-005, 9.6953384E-005, 1.9778805E+000, 1.8706660E+000, 5.5702169E-001, 5.5702169E-001, 1.4434215E-001, 1.4434215E-001, 3.9304167E-002, 3.9304167E-002, 1.8056926E-002, 1.8056926E-002, 3.0395517E-003, 3.0395517E-003, 3.2770726E-005, 3.2770726E-005, 3.2770726E-005, 3.2770726E-005, 2.1190025E+000, 1.4383480E+000, 2.5222542E-001, 2.5222542E-001, 1.0271644E-001, 1.0271644E-001, 4.0895431E-002, 4.0895431E-002, 3.2018165E-003, 3.2018165E-003, 3.3183277E-004, 3.3183277E-004, 3.3509924E-005, 3.3509924E-005, 3.3509924E-005, 3.3509924E-005, 1.8344176E+000, 3.5588276E-001, 1.2962462E-001, 1.2962462E-001, 7.4819511E-002, 7.4819511E-002, 6.4231167E-002, 6.4231167E-002, 3.8186776E-002, 3.8186776E-002, 7.2498753E-003, 7.2498753E-003, 5.0259843E-004, 5.0259843E-004, 5.0259843E-004, 5.0259843E-004, 3.0161871E-001, 3.4349517E-001, 2.5620830E-001, 2.5620830E-001, 1.3877717E-001, 1.3877717E-001, 7.5169129E-002, 7.5169129E-002, 4.0578399E-002, 4.0578399E-002, 1.4942554E-002, 1.4942554E-002, 5.3236125E-003, 5.3236125E-003, 5.3236125E-003, 5.3236125E-003
 1.2701705E+001, 1.3447923E+003, 1.2332034E+003, 1.4569218E+003, 1.4569218E+003, 6.1165387E+002, 1.3810235E+003, 1.4020782E+003, 9.3209224E+002, 9.3209224E+002, 4.9063703E+002, 1.3973445E+003, 1.3328429E+003, 5.2464014E+002, 5.2464014E+002, 3.4112210E+002, 1.4124164E+003, 9.9004547E+002, 5.0405927E+002, 5.0405927E+002, 4.1796456E+002, 1.3939842E+003, 1.1106020E+003, 6.1378064E+002, 6.1378064E+002, 4.4514723E+002, 1.3218240E+003, 1.2446168E+003, 7.1593004E+002, 7.1593004E+002, 4.4717136E+002, 2.1858216E+000, 2.2495129E+000, 1.5548294E+000, 1.5548294E+000, 2.2547489E-001, 2.2547489E-001, 7.4450945E-002, 7.4450945E-002, 5.0872419E-002, 5.0872419E-002, 6.3867651E-003, 6.3867651E-003, 1.0666127E-004, 1.0666127E-004, 1.0666127E-004, 1.0666127E-004, 2.0033973E+000, 2.0093297E+000, 8.2841864E-001, 8.2841864E-001, 1.8192228E-001, 1.8192228E-001, 4.7265596E-002, 4.7265596E-002, 2.5896909E-002, 2.5896909E-002, 5.0646266E-003, 5.0646266E-003, 3.7295801E-005, 3.7295801E-005, 3.7295801E-005, 3.7295801E-005, 2.0101021E+000, 1.6249037E+000, 2.6847808E-001, 2.6847808E-001, 9.8325690E-002, 9.8325690E-002, 3.8348794E-002, 3.8348794E-002, 3.7363667E-003, 3.7363667E-003, 3.6571886E-004, 3.6571886E-004, 3.3549160E-005, 3.3549160E-005, 3.3549160E-005, 3.3549160E-005, 1.4887723E+000, 3.2168054E-001, 1.1108163E-001, 1.1108163E-001, 6.8334262E-002, 6.8334262E-002, 5.2961927E-002, 5.2961927E-002, 3.3496405E-002, 3.3496405E-002, 7.1027138E-003, 7.1027138E-003, 4.9432617E-004, 4.9432617E-004, 4.9432617E-004, 4.9432617E-004, 6.0503868E-001, 4.7167497E-001, 2.1283101E-001, 2.1283101E-001, 9.0407789E-002, 9.0407789E-002, 5.0573309E-002, 5.0573309E-002, 3.0801404E-002, 3.0801404E-002, 9.0971069E-003, 9.0971069E-003, 3.7857349E-003, 3.7857349E-003, 3.7857349E-003, 3.7857349E-003
 1.2720126E+001, 1.3821910E+003, 1.1271385E+003, 1.3956869E+003, 1.3956869E+003, 6.6265013E+002, 1.4102377E+003, 1.3577191E+003, 1.1805297E+003, 1.1805297E+003, 4.8093407E+002, 1.4596994E+003, 1.4643489E+003, 7.6204349E+002, 7.6204349E+002, 3.5057727E+002, 1.4257987E+003, 8.4102194E+002, 5.0379147E+002, 5.0379147E+002, 3.9147256E+002, 1.4567812E+003, 9.3440748E+002, 5.4036190E+002, 5.4036190E+002, 4.1876180E+002, 1.4368717E+003, 1.1577038E+003, 5.9613107E+002, 5.9613107E+002, 3.9242168E+002, 2.2285350E+000, 2.2242684E+000, 1.1669504E+000, 1.1669504E+000, 2.2049901E-001, 2.2049901E-001, 7.2670037E-002, 7.2670037E-002, 5.0127365E-002, 5.0127365E-002, 6.3514219E-003, 6.3514219E-003, 1.1527552E-004, 1.1527552E-004, 1.1527552E-004, 1.1527552E-004, 1.9452900E+000, 2.1292636E+000, 1.1120846E+000, 1.1120846E+000, 2.2612500E-001, 2.2612500E-001, 5.9548875E-002, 5.9548875E-002, 3.1462048E-002, 3.1462048E-002, 7.5297411E-003, 7.5297411E-003, 4.3011573E-005, 4.3011573E-005, 4.3011573E-005, 4.3011573E-005, 1.5707203E+000, 1.9908054E+000, 3.5777167E-001, 3.5777167E-001, 1.0273697E-001, 1.0273697E-001, 3.8665329E-002, 3.8665329E-002, 3.9538630E-003, 3.9538630E-003, 4.3581843E-004, 4.3581843E-004, 3.4766267E-005, 3.4766267E-005, 3.4766267E-005, 3.4766267E-005, 6.2359241E-001, 2.4020567E-001, 1.0546530E-001, 1.0546530E-001, 5.6080136E-002, 5.6080136E-002, 3.9613917E-002, 3.9613917E-002, 2.7489564E-002, 2.7489564E-002, 6.4776841E-003, 6.4776841E-003, 4.7214729E-004, 4.7214729E-004, 4.7214729E-004, 4.7214729E-004, 6.8046159E-001, 4.7171408E-001, 1.5904248E-001, 1.5904248E-001, 6.2215650E-002, 6.2215650E-002, 2.8728435E-002, 2.8728435E-002, 1.9399911E-002, 1.9399911E-002, 6.0666090E-003, 6.0666090E-003, 2.5664522E-003, 2.5664522E-003, 2.5664522E-003, 2.5664522E-003
 1.2740434E+001, 1.3543382E+003, 1.1354209E+003, 1.4965317E+003, 1.4965317E+003, 8.2006278E+002, 1.4211729E+003, 1.2761884E+003, 1.2976469E+003, 1.2976469E+003, 6.0709425E+002, 1.4904461E+003, 1.4458237E+003, 8.2114761E+002, 8.2114761E+002, 3.7993747E+002, 1.3347539E+003, 7.1613002E+002, 4.2100641E+002, 4.2100641E+002, 3.4992179E+002, 1.1714497E+003, 7.5789131E+002, 5.1380206E+002, 5.1380206E+002, 4.0990789E+002, 1.3345324E+003, 9.4084199E+002, 5.7799490E+002, 5.7799490E+002, 3.6893664E+002, 2.2445943E+000, 2.3542097E+000, 1.5174743E+000, 1.5174743E+000, 2.5002963E-001, 2.5002963E-001, 7.3542583E-002, 7.3542583E-002, 4.9427550E-002, 4.9427550E-002, 6.3440461E-003, 6.3440461E-003, 1.2264457E-004, 1.2264457E-004, 1.2264457E-004, 1.2264457E-004, 2.0117970E+000, 2.1982756E+000, 8.6542881E-001, 8.6542881E-001, 2.6801837E-001, 2.6801837E-001, 7.6864099E-002, 7.6864099E-002, 3.3808782E-002, 3.3808782E-002, 9.7649197E-003, 9.7649197E-003, 5.0116280E-005, 5.0116280E-005, 5.0116280E-005, 5.0116280E-005, 1.5446731E+000, 1.9926338E+000, 4.3023707E-001, 4.3023707E-001, 1.5611657E-001, 1.5611657E-001, 6.2557528E-002, 6.2557528E-002, 4.8830971E-003, 4.8830971E-003, 5.9500916E-004, 5.9500916E-004, 3.7552809E-005, 3.7552809E-005, 3.7552809E-005, 3.7552809E-005, 4.6158218E-001, 2.0628976E-001, 7.1763436E-002, 7.1763436E-002, 3.4603064E-002, 3.4603064E-002, 2.9046464E-002, 2.9046464E-002, 2.1124557E-002, 2.1124557E-002, 5.3140302E-003, 5.3140302E-003, 4.2750023E-004, 4.2750023E-004, 4.2750023E-004, 4.2750023E-004, 3.4348573E-001, 2.6436075E-001, 1.3945699E-001, 1.3945699E-001, 4.9130499E-002, 4.9130499E-002, 1.9782495E-002, 1.9782495E-002, 1.2182666E-002, 1.2182666E-002, 4.5412700E-003, 4.5412700E-003, 1.7022180E-003, 1.7022180E-003, 1.7022180E-003, 1.7022180E-003
 1.2760742E+001, 1.3367343E+003, 1.2161417E+003, 1.5087156E+003, 1.5087156E+003, 8.5340349E+002, 1.4357256E+003, 1.2676808E+003, 1.3375575E+003, 1.3375575E+003, 8.5205842E+002, 1.4746126E+003, 1.3882069E+003, 8.0732914E+002, 8.0732914E+002, 3.8766046E+002, 1.3596972E+003, 7.4744787E+002, 3.6978327E+002, 3.6978327E+002, 3.3621080E+002, 9.8116123E+002, 5.8765169E+002, 4.8598209E+002, 4.8598209E+002, 3.9479358E+002, 9.6170175E+002, 6.8637344E+002, 5.0563267E+002, 5.0563267E+002, 3.5264765E+002, 2.2283463E+000, 2.3355207E+000, 1.8534174E+000, 1.8534174E+000, 2.6729613E-001, 2.6729613E-001, 7.5843454E-002, 7.5843454E-002, 4.8001875E-002, 4.8001875E-002, 6.2799676E-003, 6.2799676E-003, 1.2876307E-004, 1.2876307E-004, 1.2876307E-004, 1.2876307E-004, 1.9379454E+000, 2.3391833E+000, 6.4276411E-001, 6.4276411E-001, 2.3519969E-001, 2.3519969E-001, 8.6869200E-002, 8.6869200E-002, 3.4422076E-002, 3.4422076E-002, 1.1150301E-002, 1.1150301E-002, 5.9146487E-005, 5.9146487E-005, 5.9146487E-005, 5.9146487E-005, 1.4565395E+000, 2.0548829E+000, 4.6592088E-001, 4.6592088E-001, 2.2513951E-001, 2.2513951E-001, 1.0373005E-001, 1.0373005E-001, 1.0176001E-002, 1.0176001E-002, 1.0716457E-003, 1.0716457E-003, 4.2963873E-005, 4.2963873E-005, 4.2963873E-005, 4.2963873E-005, 4.4624720E-001, 2.7000328E-001, 5.2098381E-002, 5.2098381E-002, 2.7791945E-002, 2.7791945E-002, 2.1247609E-002, 2.1247609E-002, 1.5157574E-002, 1.5157574E-002, 4.0550321E-003, 4.0550321E-003, 3.7269550E-004, 3.7269550E-004, 3.7269550E-004, 3.7269550E-004, 2.2469984E-001, 1.6454334E-001, 1.0579648E-001, 1.0579648E-001, 3.8877667E-002, 3.8877667E-002, 1.3706478E-002, 1.3706478E-002, 7.7386848E-003, 7.7386848E-003, 3.5849781E-003, 3.5849781E-003, 1.0866940E-003, 1.0866940E-003, 1.0866940E-003, 1.0866940E-003
 1.2781051E+001, 1.2812434E+003, 1.2721292E+003, 1.4840825E+003, 1.4840825E+003, 6.9629830E+002, 1.3975651E+003, 1.2871272E+003, 1.3755411E+003, 1.3755411E+003, 9.3714995E+002, 1.4844365E+003, 1.3539461E+003, 1.0998579E+003, 1.0998579E+003, 4.3093105E+002, 1.4120826E+003, 9.9136694E+002, 3.9362807E+002, 3.9362807E+002, 3.7069928E+002, 8.9509438E+002, 4.7446861E+002, 4.0128073E+002, 4.0128073E+002, 3.5646564E+002, 7.7766213E+002, 5.7163335E+002, 4.6390470E+002, 4.6390470E+002, 3.4400552E+002, 2.2623220E+000, 2.3166389E+000, 1.8019085E+000, 1.8019085E+000, 2.4793544E-001, 2.4793544E-001, 7.3835286E-002, 7.3835286E-002, 4.5801770E-002, 4.5801770E-002, 6.1009293E-003, 6.1009293E-003, 1.3276498E-004, 1.3276498E-004, 1.3276498E-004, 1.3276498E-004, 2.0538426E+000, 2.3305865E+000, 8.0047615E-001, 8.0047615E-001, 1.8895158E-001, 1.8895158E-001, 7.8079188E-002, 7.8079188E-002, 3.2507055E-002, 3.2507055E-002, 1.1345941E-002, 1.1345941E-002, 6.9004608E-005, 6.9004608E-005, 6.9004608E-005, 6.9004608E-005, 1.9484610E+000, 1.9726748E+000, 4.6095615E-001, 4.6095615E-001, 2.2606520E-001, 2.2606520E-001, 1.1412380E-001, 1.1412380E-001, 1.8541634E-002, 1.8541634E-002, 2.0235514E-003, 2.0235514E-003, 5.1974873E-005, 5.1974873E-005, 5.1974873E-005, 5.1974873E-005, 4.5997556E-001, 3.6906783E-001, 7.5484223E-002, 7.5484223E-002, 5.4371251E-002, 5.4371251E-002, 1.7995346E-002, 1.7995346E-002, 1.0751392E-002, 1.0751392E-002, 3.1630672E-003, 3.1630672E-003, 3.2789825E-004, 3.2789825E-004, 3.2789825E-004, 3.2789825E-004, 1.9008135E-001, 1.2889894E-001, 8.7981212E-002, 8.7981212E-002, 3.3824229E-002, 3.3824229E-002, 1.0001450E-002, 1.0001450E-002, 5.2265715E-003, 5.2265715E-003, 2.9173583E-003, 2.9173583E-003, 6.9866942E-004, 6.9866942E-004, 6.9866942E-004, 6.9866942E-004
 1.2801359E+001, 1.3291953E+003, 1.1839090E+003, 1.4001037E+003, 1.4001037E+003, 7.6932434E+002, 1.4116911E+003, 1.3027868E+003, 1.5166747E+003, 1.5166747E+003, 9.5246947E+002, 1.4648852E+003, 1.3962715E+003, 1.1638953E+003, 1.1638953E+003, 5.1683788E+002, 1.4484070E+003, 1.1351535E+003, 4.8517471E+002, 4.8517471E+002, 4.9935588E+002, 8.9983747E+002, 4.2310036E+002, 3.5213387E+002, 3.5213387E+002, 3.3818970E+002, 6.2092813E+002, 4.6871167E+002, 4.1154099E+002, 4.1154099E+002, 3.3302895E+002, 2.3388235E+000, 2.3084456E+000, 1.7270618E+000, 1.7270618E+000, 2.2911760E-001, 2.2911760E-001, 6.7961775E-002, 6.7961775E-002, 4.3409823E-002, 4.3409823E-002, 5.7986145E-003, 5.7986145E-003, 1.3465273E-004, 1.3465273E-004, 1.3465273E-004, 1.3465273E-004, 1.9473247E+000, 2.2043783E+000, 1.9629885E+000, 1.9629885E+000, 3.0427258E-001, 3.0427258E-001, 6.8553723E-002, 6.8553723E-002, 2.8837799E-002, 2.8837799E-002, 1.0529404E-002, 1.0529404E-002, 7.8623727E-005, 7.8623727E-005, 7.8623727E-005, 7.8623727E-005, 1.5087482E+000, 2.1985285E+000, 8.9004055E-001, 8.9004055E-001, 2.5310738E-001, 2.5310738E-001, 8.8144070E-002, 8.8144070E-002, 2.0444488E-002, 2.0444488E-002, 2.7562995E-003, 2.7562995E-003, 6.2653036E-005, 6.2653036E-005, 6.2653036E-005, 6.2653036E-005, 5.4946988E-001, 5.0658238E-001, 1.2990759E-001, 1.2990759E-001, 1.2127945E-001, 1.2127945E-001, 3.2230193E-002, 3.2230193E-002, 8.6593868E-003, 8.6593868E-003, 2.6304029E-003, 2.6304029E-003, 2.9681828E-004, 2.9681828E-004, 2.9681828E-004, 2.9681828E-004, 1.4931035E-001, 8.8752402E-002, 6.5537067E-002, 6.5537067E-002, 2.7519737E-002, 2.7519737E-002, 7.4588931E-003, 7.4588931E-003, 3.8123886E-003, 3.8123886E-003, 2.4375902E-003, 2.4375902E-003, 4.6644927E-004, 4.6644927E-004, 4.6644927E-004, 4.6644927E-004
 1.2820375E+001, 1.3425536E+003, 1.1257012E+003, 1.4073600E+003, 1.4073600E+003, 9.2213259E+002, 1.4075202E+003, 1.3317581E+003, 1.5179577E+003, 1.5179577E+003, 8.7906821E+002, 1.4586289E+003, 1.3858989E+003, 1.4399437E+003, 1.4399437E+003, 1.0367458E+003, 1.3649792E+003, 1.3077268E+003, 6.9945902E+002, 6.9945902E+002, 6.0931999E+002, 1.0275814E+003, 4.6034856E+002, 3.5225595E+002, 3.5225595E+002, 3.3843416E+002, 5.6858572E+002, 4.1736341E+002, 3.7052566E+002, 3.7052566E+002, 3.2310522E+002, 2.3400474E+000, 2.3125177E+000, 1.6080239E+000, 1.6080239E+000, 2.1447263E-001, 2.1447263E-001, 6.2494384E-002, 6.2494384E-002, 4.1594427E-002, 4.1594427E-002, 5.4310186E-003, 5.4310186E-003, 1.3476443E-004, 1.3476443E-004, 1.3476443E-004, 1.3476443E-004, 1.8033114E+000, 2.1134307E+000, 2.0038973E+000, 2.0038973E+000, 5.6261421E-001, 5.6261421E-001, 7.6999808E-002, 7.6999808E-002, 2.6233001E-002, 2.6233001E-002, 9.2428222E-003, 9.2428222E-003, 8.7079546E-005, 8.7079546E-005, 8.7079546E-005, 8.7079546E-005, 1.7368879E+000, 2.1983965E+000, 1.0900331E+000, 1.0900331E+000, 2.7772571E-001, 2.7772571E-001, 8.0963165E-002, 8.0963165E-002, 1.7759789E-002, 1.7759789E-002, 2.8695219E-003, 2.8695219E-003, 7.2174790E-005, 7.2174790E-005, 7.2174790E-005, 7.2174790E-005, 4.4719338E-001, 4.9500971E-001, 2.0503945E-001, 2.0503945E-001, 1.5836394E-001, 1.5836394E-001, 7.2830676E-002, 7.2830676E-002, 1.1313114E-002, 1.1313114E-002, 2.4004545E-003, 2.4004545E-003, 2.7641860E-004, 2.7641860E-004, 2.7641860E-004, 2.7641860E-004, 1.3396742E-001, 6.6959920E-002, 4.6366104E-002, 4.6366104E-002, 2.0504081E-002, 2.0504081E-002, 5.9610448E-003, 5.9610448E-003, 3.0897930E-003, 3.0897930E-003, 2.1225138E-003, 2.1225138E-003, 3.3480690E-004, 3.3480690E-004, 3.3480690E-004, 3.3480690E-004
